analysis_id,method,k,label
28cdf091a56f,gmm,2,1
da439552c667,gmm,2,1
93b72c304c4f,gmm,2,1
bfb524429703,gmm,2,1
5873d429b5d1,gmm,2,0
f35f44894dc7,gmm,2,1
28896ec10fef,gmm,2,1
a3c1ffc80582,gmm,2,1
71aadca9a1f9,gmm,2,0
083916fce396,gmm,2,1
5d0feb2b95e8,gmm,2,1
10a70ff7cd96,gmm,2,0
422ef22ae34b,gmm,2,1
d0454d7a7ad0,gmm,2,1
85ad96acad9e,gmm,2,1
38ccebd70ed0,gmm,2,1
556c009b3ad1,gmm,2,1
4d5ca6810248,gmm,2,1
2b6ee8647b13,gmm,2,0
913be26623af,gmm,2,1
0c6c5fad0d0b,gmm,2,0
5e481646a06c,gmm,2,0
b6beec7592ba,gmm,2,1
429c5f41a29d,gmm,2,1
77c9ef9318de,gmm,2,0
7c8ae8f5dde6,gmm,2,0
319b7afc614d,gmm,2,1
42977a2e2aa2,gmm,2,1
6fe68f9d14eb,gmm,2,1
6060f43dc008,gmm,2,1
02ed7a716999,gmm,2,0
be8a20851a34,gmm,2,1
da2423b00cc2,gmm,2,1
dae85393c6bf,gmm,2,0
6c64d3594b2f,gmm,2,1
287f8535bf7b,gmm,2,1
cfdbf4934ead,gmm,2,1
0ac16ba94eb4,gmm,2,1
a22c77279555,gmm,2,1
87607d05000e,gmm,2,1
0cee85116a1e,gmm,2,1
c4ac9f1c7cdd,gmm,2,0
6ddeea366a2c,gmm,2,1
5fdbfc847ecc,gmm,2,0
aa1f2568fa3a,gmm,2,1
657014435d6d,gmm,2,1
f1137d2c2d3b,gmm,2,1
49ab5b7cc3c6,gmm,2,1
d7d03e129816,gmm,2,1
1cc20d2289fb,gmm,2,1
6ac133213139,gmm,2,1
47ad12713a94,gmm,2,1
167d24a35e17,gmm,2,1
235a48b8c017,gmm,2,0
95a8fff11cfd,gmm,2,1
77373a6e718a,gmm,2,0
061092498bb6,gmm,2,1
c0e13174d425,gmm,2,1
6be0519abc97,gmm,2,0
0ee80f141ba8,gmm,2,1
75404aa12fd8,gmm,2,0
1711832250f2,gmm,2,0
625c9d38b08d,gmm,2,1
50a4613e4876,gmm,2,1
4dfc6ab6dda5,gmm,2,1
c15ef2d5a9c0,gmm,2,0
8072cddaca3f,gmm,2,1
a48e49b7644d,gmm,2,1
a36044a3f4c4,gmm,2,1
9b5b77e19dd0,gmm,2,1
a3ab36dd727e,gmm,2,1
94bb3f4d0a82,gmm,2,1
413ec78a56b2,gmm,2,1
b6550c7aff7a,gmm,2,1
773eea8792e4,gmm,2,1
7a4e0eb8c32f,gmm,2,0
798c2fcc2ab4,gmm,2,1
f1c6e8bf0742,gmm,2,0
0cf4692017e3,gmm,2,1
530b695102db,gmm,2,0
2d1cddc41183,gmm,2,0
e196d996b179,gmm,2,1
431640b40bde,gmm,2,0
c9c9f1d47e77,gmm,2,1
2aff114d9f52,gmm,2,0
effd169189e2,gmm,2,1
9dcbb83d63cd,gmm,2,0
d645f5dc9ebd,gmm,2,1
a4e1d9bf2ada,gmm,2,0
967983ad37da,gmm,2,1
bfc18129008b,gmm,2,0
6e6eab40deec,gmm,2,0
588605308533,gmm,2,1
b19e7ad79c06,gmm,2,0
c1f28a766459,gmm,2,0
89446801d542,gmm,2,1
fecbeea9da18,gmm,2,1
ccf098a8e364,gmm,2,1
3953f31006f7,gmm,2,1
554ec9af79a3,gmm,2,1
f085bb7373db,gmm,2,0
7c0b09e460e5,gmm,2,1
25318c72858c,gmm,2,1
ffd67a11adf5,gmm,2,1
a5bbf9986cdf,gmm,2,0
af36451ff757,gmm,2,1
b5e847ab4167,gmm,2,0
7b410e7b46b2,gmm,2,1
ec0a7a9f6bd4,gmm,2,0
347c809f3195,gmm,2,0
fc790eb5a673,gmm,2,1
0a7114a9e69c,gmm,2,1
9854ff7b6372,gmm,2,1
a42b61f11204,gmm,2,1
9e5ccc66f56e,gmm,2,1
0ee9141e57f1,gmm,2,0
b153a9ea702d,gmm,2,1
aeeaad69448f,gmm,2,1
97696e3dff5a,gmm,2,1
ca8466e7eaed,gmm,2,1
90c411818fce,gmm,2,1
36eac7055318,gmm,2,1
58a82d84c83e,gmm,2,1
e521ab4dc835,gmm,2,1
b700b13f96c9,gmm,2,0
cb40fa4e04f3,gmm,2,1
817c0799af95,gmm,2,1
a8fc3ec464b7,gmm,2,0
9fb9ce095950,gmm,2,1
24cf1ad4bee3,gmm,2,1
b300ec3ab709,gmm,2,1
a055ffa0f755,gmm,2,1
945dc6c9f157,gmm,2,1
5986012ee787,gmm,2,0
1b0fd8b822aa,gmm,2,1
5903ada934dd,gmm,2,1
92cc558a2906,gmm,2,0
852730ce9995,gmm,2,0
3936a2d0b4dc,gmm,2,1
aed7cfb24f16,gmm,2,1
47d4e5185aec,gmm,2,1
4f8566c68bba,gmm,2,1
0471855ad71c,gmm,2,1
3379aac1fb95,gmm,2,0
dcff53f7c7ca,gmm,2,1
e0a6ae9d6494,gmm,2,1
59fa47970b6f,gmm,2,1
31b78c986872,gmm,2,1
a820a419197b,gmm,2,1
c13748efef8d,gmm,2,0
db4176b759c2,gmm,2,1
2220aeda53c4,gmm,2,1
fc14300b3b77,gmm,2,1
9212441d3249,gmm,2,1
85ac92085461,gmm,2,1
d65a19c3860e,gmm,2,1
924e9595f3b7,gmm,2,1
daf2d448a797,gmm,2,1
301349067b2b,gmm,2,1
8dec77e08a8a,gmm,2,0
f7efd8f8f433,gmm,2,1
891c44a1582b,gmm,2,1
1e1cb6822355,gmm,2,1
4d3ab6375af9,gmm,2,1
752d618dc1b0,gmm,2,1
72f03c9c6a3c,gmm,2,1
22a2ab373506,gmm,2,1
b2746ab55779,gmm,2,1
3750ceb833df,gmm,2,1
86b2e3d1ed17,gmm,2,1
b8277d98a691,gmm,2,1
e82b9f542e72,gmm,2,1
5e85692c81e3,gmm,2,1
0eabce91b99c,gmm,2,1
9fc087f1e5ac,gmm,2,1
64efa984a94d,gmm,2,1
9db96874b0c6,gmm,2,1
8bb0471e4d9b,gmm,2,1
608f4ac6c9e9,gmm,2,1
5ed5579861fb,gmm,2,0
0852b50a9265,gmm,2,0
adfd0f09ddb9,gmm,2,1
26fc258a71a1,gmm,2,1
556f3aab5379,gmm,2,1
07c745fc4af3,gmm,2,1
1571e1c8616c,hierarchical,2,0
c9de9295bb5d,hierarchical,2,0
210594eec92b,hierarchical,2,1
2ac8d4958a40,hierarchical,2,0
af464bdf5059,hierarchical,2,0
f3397196a895,hierarchical,2,1
e2a974849278,hierarchical,2,0
ad9c45dd25dc,hierarchical,2,1
7e72f88d518a,hierarchical,2,1
b4f341a70721,hierarchical,2,0
31996d251977,hierarchical,2,0
98f372ae08e4,hierarchical,2,0
42335babf48b,hierarchical,2,1
9c6d091c87de,hierarchical,2,0
07ee3399e047,hierarchical,2,0
f566b25f8cc0,hierarchical,2,0
6956805cbab1,hierarchical,2,0
ec542a3a3564,hierarchical,2,0
fb715165355e,hierarchical,2,0
94af6ce4d14b,hierarchical,2,1
cb23c39b3226,hierarchical,2,1
046566dbb3d6,hierarchical,2,0
d5d83dbdbaf8,hierarchical,2,0
15468dcb57e5,hierarchical,2,1
3d5dee6bd374,hierarchical,2,0
d82126a35001,hierarchical,2,1
50c4a263b909,hierarchical,2,1
0ebcdab084a2,hierarchical,2,0
e7df891ef494,hierarchical,2,1
cef38354125d,hierarchical,2,1
e308d2e59ce9,hierarchical,2,1
9b4f07de6629,hierarchical,2,0
af47b0a976d4,hierarchical,2,1
2d31f959b033,hierarchical,2,1
516c3f68b4ea,hierarchical,2,1
fad12355a7e0,hierarchical,2,0
d1a897843b0d,hierarchical,2,0
a36ad60b0851,hierarchical,2,1
84ca097d3107,hierarchical,2,1
392dad1f301e,hierarchical,2,0
d8f5426a1dc0,hierarchical,2,1
205ddbc04f8c,hierarchical,2,0
88b9ce31b03e,hierarchical,2,1
4951c31c3377,hierarchical,2,0
2d5461ebdc4f,hierarchical,2,1
bc545c5cf25a,hierarchical,2,1
bfbf73619675,hierarchical,2,0
b7f058902680,hierarchical,2,1
5656509a0434,hierarchical,2,1
b9e3bac5f0c0,hierarchical,2,1
f5f58d1ee679,hierarchical,2,1
159c2c8c162a,hierarchical,2,1
9f8399293a5b,hierarchical,2,1
60d8f9a0c810,hierarchical,2,0
25155a6d62d7,hierarchical,2,1
87e0b56ba652,hierarchical,2,0
8c5a917970c0,hierarchical,2,0
1f7dc12f3677,hierarchical,2,1
30b36d9a5f19,hierarchical,2,1
b9e89dee9d5c,hierarchical,2,1
d04ef2e0c992,hierarchical,2,1
7411bb97428c,hierarchical,2,0
d8cd9e580184,hierarchical,2,1
f86f783e34d8,hierarchical,2,1
2337969a7273,hierarchical,2,0
421490b75587,hierarchical,2,1
b8a32e9375c2,hierarchical,2,1
23eba09b6089,hierarchical,2,1
651ef23a64b5,hierarchical,2,0
e85eb5278557,hierarchical,2,0
a6ac64bcbf02,hierarchical,2,1
39663573c347,hierarchical,2,1
ab453134cb42,hierarchical,2,0
fa49e64ead21,hierarchical,2,0
0a7283b6b7e1,hierarchical,2,1
f7fe21401cd2,hierarchical,2,0
860405b85a51,hierarchical,2,0
8181105cbee5,hierarchical,2,0
aeada7c26863,hierarchical,2,1
34ae85cb12ac,hierarchical,2,0
c215343072b7,hierarchical,2,0
21f95e9c2fc3,hierarchical,2,1
35dabcad5e6a,hierarchical,2,1
ed0d710063d2,hierarchical,2,0
d02d5af35ee5,hierarchical,2,0
5d74a384e959,hierarchical,2,1
920ee7edf4e7,hierarchical,2,1
e0bac4d2bc1b,hierarchical,2,1
030a8d528d8b,hierarchical,2,0
a8eb9d33e165,hierarchical,2,0
f212a4012447,hierarchical,2,0
cba94fd13cf4,hierarchical,2,0
755fea7b75a3,hierarchical,2,1
f9d4c7acd6fb,hierarchical,2,1
e04f916ef09c,hierarchical,2,0
75c7b8884890,hierarchical,2,1
37e5798727e9,hierarchical,2,1
f0793f6e902f,hierarchical,2,0
f9dd7c1b75f1,hierarchical,2,1
b921d5bab57d,hierarchical,2,1
f4a96069e693,hierarchical,2,1
6583e0805e7c,hierarchical,2,1
1cc57b2f24ec,hierarchical,2,0
0682c2fb3f25,hierarchical,2,1
707832701211,hierarchical,2,1
189af765f7e2,hierarchical,2,0
59d3bc8fb718,hierarchical,2,0
8c42dfba7e2c,hierarchical,2,1
2c5900b9d30f,hierarchical,2,1
9a26b5a93ff9,hierarchical,2,1
c035e0d909e8,hierarchical,2,1
854d751c7f96,hierarchical,2,1
914463eb1a00,hierarchical,2,1
14d439f746d4,hierarchical,2,0
a2899c841fc7,hierarchical,2,0
c2d6ff5cf1ce,hierarchical,2,0
def649d3f8fc,hierarchical,2,1
4a124e1ed9ca,hierarchical,2,0
13506064803d,hierarchical,2,0
1ad7389aba39,hierarchical,2,1
c195a47a1a41,hierarchical,2,1
b0d2c4162458,hierarchical,2,0
4a5c43f181e5,hierarchical,2,0
db4e7a4fe438,hierarchical,2,0
b6b00ee798f0,hierarchical,2,1
cf0e8bf0f5d3,hierarchical,2,1
4a9a8f6896ef,hierarchical,2,1
9716ee35235b,hierarchical,2,1
de5e71ae6d03,hierarchical,2,1
8a821dac946e,hierarchical,2,0
c70028c7277b,hierarchical,2,1
26efa3d0f87a,hierarchical,2,1
b886fc0d853b,hierarchical,2,0
2a71b405b665,hierarchical,2,1
a00e12064313,hierarchical,2,1
b32d7d16ecbb,hierarchical,2,1
081e4a1d2828,hierarchical,2,1
aa8d7516e477,hierarchical,2,1
052c072e5473,hierarchical,2,1
e3253330e56d,hierarchical,2,1
f7fc3b71059b,hierarchical,2,1
feb6c4c582e9,hierarchical,2,0
9009f5684dde,hierarchical,2,1
c40d12166c3d,hierarchical,2,1
2d18f2ccad0d,hierarchical,2,0
8758b9112998,hierarchical,2,0
e1e95c7bffb4,hierarchical,2,1
4239d46569f8,hierarchical,2,0
34de111120de,hierarchical,2,0
69011e800eb9,hierarchical,2,1
4c1d8b1f7199,hierarchical,2,1
6e401f2a9523,hierarchical,2,1
111dc9fb08c8,hierarchical,2,1
c2a449f3aa13,hierarchical,2,1
36c6d34d8540,hierarchical,2,0
1b6159713abc,hierarchical,2,1
c7845805e7e1,hierarchical,2,1
f3b67e18ac18,hierarchical,2,0
1b17a8828106,hierarchical,2,1
08ec41654875,hierarchical,2,0
b440c4bccc88,hierarchical,2,1
558eaef5a93e,hierarchical,2,0
dc8602ca96a0,hierarchical,2,0
a1f2d43b3ade,hierarchical,2,1
489b54849c63,hierarchical,2,1
290f8ef1a2d9,hierarchical,2,1
23b3ed0a4aee,hierarchical,2,1
f28a7ad6b970,hierarchical,2,1
17417f8c3d35,hierarchical,2,1
854f70d2c56a,hierarchical,2,0
40480270e732,hierarchical,2,1
37c690a2d077,hierarchical,2,0
1d1b84fded24,hierarchical,2,1
cd77a9bd378c,hierarchical,2,0
2359b8577e23,hierarchical,2,0
de51f803685b,hierarchical,2,1
2452513a82ac,hierarchical,2,0
eb244f6fde7c,hierarchical,2,1
b42de17b2962,hierarchical,2,1
980aef90df6a,hierarchical,2,1
f3ea08a5dd69,hierarchical,2,1
08a8aef1efb7,hierarchical,2,0
da867616af2c,hierarchical,2,0
784c628c4979,hierarchical,2,0
13ada8cd8137,hierarchical,2,1
af122816ed12,hierarchical,2,0
5769e8c88621,hierarchical,2,0
ef49f606fbf3,hierarchical,2,0
5f700545e946,hierarchical,2,0
c7b13135d384,hierarchical,2,0
e362532a133b,hierarchical,2,0
e872024bb285,hierarchical,2,0
e51400b733c7,hierarchical,2,0
235d9079694f,hierarchical,2,1
15dd161a1de6,hierarchical,2,0
8c36f946fa39,hierarchical,2,0
2dd7bc6bd0e0,hierarchical,2,0
e0af9d46dd7f,hierarchical,2,0
394682cbb820,hierarchical,2,1
5ad67bdb9fc2,hierarchical,2,1
a9e4c769b7fd,hierarchical,2,1
24f77e2cd27d,hierarchical,2,0
edc34b3a6c3d,hierarchical,2,1
b0530887123f,hierarchical,2,0
1d7d57f3c2b6,hierarchical,2,1
79cf3ff76ed2,hierarchical,2,1
677ae3988090,hierarchical,2,1
066a09c56ae6,hierarchical,2,0
1397d7954ce7,hierarchical,2,0
6bcbd207f61e,hierarchical,2,0
a34a1ea0035b,hierarchical,2,1
5e051bff8b77,hierarchical,2,0
ff821b733ed1,hierarchical,2,0
656eeb676cdb,hierarchical,2,0
0a0ca22c859d,hierarchical,2,1
5d93ed99436d,hierarchical,2,0
c3d41fcbbffc,hierarchical,2,1
ffd4c9e91690,hierarchical,2,0
093cf715379b,hierarchical,2,0
e0fa6cd54e79,hierarchical,2,0
4f969eb75ed1,hierarchical,2,1
4fd5d6b84ab4,hierarchical,2,1
8dea7f07dac4,hierarchical,2,1
ceece08ec30c,hierarchical,2,1
90810ea0ff9b,hierarchical,2,1
d6015ccd6f2a,hierarchical,2,1
edd0004b8711,hierarchical,2,1
6b0f31498997,hierarchical,2,0
ed191c6d086d,hierarchical,2,1
16c4f9488097,hierarchical,2,0
53f53181b923,hierarchical,2,1
4a42f241a965,hierarchical,2,0
753ea2ec3b76,hierarchical,2,1
97a2a24cf1ac,hierarchical,2,1
7a023b9a699a,hierarchical,2,0
1d66aadb3087,hierarchical,2,1
fe2ea62e970c,hierarchical,2,0
bbb167581c9e,hierarchical,2,1
5983d3bde094,hierarchical,2,0
015e855f7412,hierarchical,2,0
301dc5df9e1a,hierarchical,2,1
1da6b3261366,hierarchical,2,1
908350ab2caf,hierarchical,2,1
0297326556d0,hierarchical,2,1
5333c0ee2293,hierarchical,2,1
f9ba126f7577,hierarchical,2,0
c2a5e6736cf8,hierarchical,2,1
713b74a9fb64,hierarchical,2,0
7baeb45178c4,hierarchical,2,0
498e8ec8d6fe,hierarchical,2,1
2be57d9e9071,hierarchical,2,0
989023c5016d,hierarchical,2,1
f96245648e19,hierarchical,2,1
9cf2a95b1d8a,hierarchical,2,0
cc79a583ad2a,hierarchical,2,0
f8986418ea55,hierarchical,2,1
44b609a292c1,hierarchical,2,0
71e0541594df,hierarchical,2,0
d4379462da61,hierarchical,2,0
3c264c30d42a,hierarchical,2,1
860c24709bc5,hierarchical,2,1
60edbfa3c029,hierarchical,2,0
fd431d5d227d,hierarchical,2,0
a7e5f85ff20f,hierarchical,2,1
e03327b64281,hierarchical,2,1
b38820b6c407,hierarchical,2,0
f89cf3e19267,hierarchical,2,0
824f5ede2834,hierarchical,2,0
37e2b1e3c072,hierarchical,2,1
632dae81c229,hierarchical,2,0
f38740766c7d,hierarchical,2,1
abb0333f1826,hierarchical,2,1
9c9ff750e24a,hierarchical,2,0
d10b02f13579,hierarchical,2,1
495196c0b96c,hierarchical,2,0
02dfbb012d54,hierarchical,2,1
dc9fb4ec0eb8,hierarchical,2,1
2036bee97859,hierarchical,2,1
47dab789e252,hierarchical,2,1
043fe1cc9b15,hierarchical,2,1
9aa5612d579c,hierarchical,2,0
aca22c0b754d,hierarchical,2,1
d981137bec70,hierarchical,2,1
be5921ef5796,hierarchical,2,1
0a9f2b1eb270,hierarchical,2,0
b967b59b1d65,hierarchical,2,0
1d3f78ace976,hierarchical,2,0
4cf9f2b22272,hierarchical,2,1
51cb174c4c2d,hierarchical,2,0
42ed376b70cc,hierarchical,2,1
17b4c6ee6a7b,hierarchical,2,1
a6dee822b480,hierarchical,2,1
224e7eed53ee,hierarchical,2,0
f800f8e797c7,hierarchical,2,1
97397b5013e5,hierarchical,2,0
c6c3f0825e9a,hierarchical,2,0
2773677608f0,hierarchical,2,0
1d56fc586747,hierarchical,2,1
60032d08fe7c,hierarchical,2,1
8d6c32d34649,hierarchical,2,0
f8617dfffa84,hierarchical,2,1
64c7531f1f28,hierarchical,2,0
3600aca2e74c,hierarchical,2,0
efe4ebc3ce0c,hierarchical,2,0
2341c6362bff,hierarchical,2,1
45a9b1f46732,hierarchical,2,0
882516b12301,hierarchical,2,1
d3c954c4b045,hierarchical,2,0
ae768f372948,hierarchical,2,0
2cf0963c0d6b,hierarchical,2,1
9f82b111e936,hierarchical,2,1
89ce38debe35,hierarchical,2,1
d509ae409da0,hierarchical,2,1
d32458ba0b75,hierarchical,2,1
854b835c4459,hierarchical,2,1
1e5ffa20908c,hierarchical,2,0
09f0567f5e01,hierarchical,2,0
bf21ab2e0c7f,hierarchical,2,0
1f27f04d0ec1,hierarchical,2,0
7deb0c02eec8,hierarchical,2,1
53c1985940c4,hierarchical,2,0
aa1545bb620d,hierarchical,2,0
85f32c060421,hierarchical,2,1
ee7649aebbd3,hierarchical,2,0
e9db18905254,hierarchical,2,1
00af3ae6283b,hierarchical,2,1
0852198eb5db,hierarchical,2,1
cd999108ca3b,hierarchical,2,1
87e17719b591,hierarchical,2,0
6960ed5d6de0,hierarchical,2,1
64fc66aa07e7,hierarchical,2,1
132138f5acbb,hierarchical,2,1
19a6a0ffdb39,hierarchical,2,0
a5cac1e1138f,hierarchical,2,1
2b5dde0a9784,hierarchical,2,0
b44615b20a99,hierarchical,2,1
3f4c9f2c4d00,hierarchical,2,1
e44df5b25229,hierarchical,2,1
bc727066fa74,hierarchical,2,0
a19a0c235ae8,hierarchical,2,1
8279397a028d,hierarchical,2,1
20e5542944b5,hierarchical,2,1
6319e262c292,hierarchical,2,1
2f7511715c88,hierarchical,2,0
edb1133e9d75,hierarchical,2,1
e42834bf99dd,hierarchical,2,1
ecb70c401ba5,hierarchical,2,1
844ab8bb2f7e,hierarchical,2,0
49a4e62c97fe,hierarchical,2,1
dd9821d69edf,hierarchical,2,1
e4d9903e3097,hierarchical,2,1
efc46803f73a,hierarchical,2,1
dd38f7376880,hierarchical,2,0
b1f21eaad4c0,hierarchical,2,0
35de9401de64,hierarchical,2,0
fb937ed3802e,hierarchical,2,0
b262aed1217e,hierarchical,2,1
6d8dc5c078a6,hierarchical,2,1
38cee92b065f,hierarchical,2,0
f6e6a8738f98,hierarchical,2,1
3be50ddfe672,hierarchical,2,1
155256bb1944,hierarchical,2,0
ce300d82f677,hierarchical,2,1
e955aa3c79c2,hierarchical,2,1
ea9c1b2c025b,hierarchical,2,0
29761c512843,hierarchical,2,0
278690b4176c,hierarchical,2,1
d32394928f18,hierarchical,2,0
b99446564f14,hierarchical,2,0
f6251d7d74f2,hierarchical,2,0
343c84605d84,hierarchical,2,0
a369ea8f8860,hierarchical,2,1
77c18a818920,hierarchical,2,1
055cef6b7562,hierarchical,2,1
784e244ec319,hierarchical,2,0
e6be938322d5,hierarchical,2,1
acf33d393ade,hierarchical,2,0
bc68824d6652,hierarchical,2,1
f3573a48597f,hierarchical,2,0
c05727b8d1bf,hierarchical,2,1
313d553c7d7e,hierarchical,2,1
2651bad92999,hierarchical,2,1
be82d43f76b5,hierarchical,2,0
0d0aa1a4cef1,hierarchical,2,1
e7c9bd1c65ff,hierarchical,2,0
a691f167bcd1,hierarchical,2,0
60de46492870,hierarchical,2,1
870ce6ff6bec,hierarchical,2,1
a96994f10702,hierarchical,2,0
aef421a03f0a,hierarchical,2,0
11d80d469291,hierarchical,2,1
c847041698b0,hierarchical,2,0
cfd55ee04865,hierarchical,2,1
74e5810062f7,hierarchical,2,0
e3c61ba2348c,hierarchical,2,1
538d36019bf8,hierarchical,2,1
ce05c748454f,hierarchical,2,0
bfe2b6d573f7,hierarchical,2,1
d209b182fc10,hierarchical,2,0
5e0e23d339d8,hierarchical,2,0
2a7646037a29,hierarchical,2,1
21d5bb7d6347,hierarchical,2,0
0a6cc340abad,hierarchical,2,1
4fb2bee931b5,hierarchical,2,0
f224068222f7,hierarchical,2,1
04c86e861dc1,hierarchical,2,1
5e779c615732,hierarchical,2,0
7cd883d65b06,hierarchical,2,1
b38c8408d846,hierarchical,2,0
75e758c2a32f,hierarchical,2,1
ecb4a05554a0,hierarchical,2,1
7d701e7dd42e,hierarchical,2,1
d5310b2ac190,hierarchical,2,1
8f0c0fcea9e9,hierarchical,2,1
5ff909819ad2,hierarchical,2,0
3b1fc460c2b7,hierarchical,2,0
271012fe0911,hierarchical,2,1
94f376ab2363,hierarchical,2,1
14ddba24e653,hierarchical,2,1
731ed25df393,hierarchical,2,1
c0f4ea8d3262,hierarchical,2,0
c10b7ed034ec,hierarchical,2,1
55c683136817,hierarchical,2,1
9fb024e9a9cd,hierarchical,2,0
e3c5bb2be32b,hierarchical,2,1
ac960e11925a,hierarchical,2,1
5d3a9ab3cadd,hierarchical,2,0
8de4ac5ba199,hierarchical,2,0
3303e6ac1454,hierarchical,2,1
bd4d77b820c6,hierarchical,2,1
164ea748b2c2,hierarchical,2,1
ced9a2f50e6a,hierarchical,2,1
a3c99e45d0e2,hierarchical,2,1
54ca63b8d226,hierarchical,2,1
932635948923,hierarchical,2,0
b2d86452adc2,hierarchical,2,0
9990b3a98e69,hierarchical,2,1
60bff3fb7b25,hierarchical,2,1
45f100216947,hierarchical,2,1
977cf245ae54,hierarchical,2,0
426b98137bcd,hierarchical,2,1
5d15feff4d5e,hierarchical,2,1
d686cc911636,hierarchical,2,0
b493160c1a22,hierarchical,2,0
864da380b8da,hierarchical,2,1
83e807d083f2,hierarchical,2,1
7193b0fe6e86,hierarchical,2,0
8d9047d9e23a,hierarchical,2,0
fe51502093fd,hierarchical,2,1
ed3f17db3b69,hierarchical,2,0
6ee919e97fed,hierarchical,2,0
4af4101a4ed2,hierarchical,2,1
aa982feba760,hierarchical,2,0
016a4a0f0d92,hierarchical,2,0
91bf2483dec9,hierarchical,2,1
3c205a60d068,hierarchical,2,1
c57b8d91f032,hierarchical,2,1
d6a5c98da0e8,hierarchical,2,1
0115f8a3d576,hierarchical,2,0
406c54681c86,hierarchical,2,0
f0d8bf6f24bf,hierarchical,2,1
c49746e3b12e,hierarchical,2,1
9893b542403c,hierarchical,2,1
26d12e3ebd1e,hierarchical,2,1
1503878c7bc0,hierarchical,2,1
163b76297c77,hierarchical,2,1
600dad4df0ca,hierarchical,2,1
2d8f2252855c,hierarchical,2,0
87b105ed70c6,hierarchical,2,0
616f82abb2cc,hierarchical,2,1
cc41551e4363,hierarchical,2,1
ad813e3739b0,hierarchical,2,1
d078ba8c5f9a,hierarchical,2,1
26daaa521a0b,hierarchical,2,1
59635aff0e13,hierarchical,2,1
2ec0cb313dcf,hierarchical,2,1
f23337d9a46f,hierarchical,2,0
e33d9aec3f9b,hierarchical,2,1
799c5c35fccb,hierarchical,2,0
8d5c7356c7ae,hierarchical,2,0
a2a7394dd0b2,hierarchical,2,0
0635a5b43e92,hierarchical,2,0
2ca4a95a05a2,hierarchical,2,0
207c62cb8140,hierarchical,2,1
adf5bd6fa3c7,hierarchical,2,1
52541210555c,hierarchical,2,1
d2191bad412b,hierarchical,2,0
7d27ee19b524,hierarchical,2,1
698a5a0b0180,hierarchical,2,0
596030fef93e,hierarchical,2,1
492a0f0f8c54,hierarchical,2,0
ae7a94e69d1d,hierarchical,2,0
bdf0b223fc53,hierarchical,2,1
e5470cfabfc3,hierarchical,2,1
d05a94edf752,hierarchical,2,1
d29e7f55b9a6,hierarchical,2,1
9da6e684fed0,hierarchical,2,0
febfedbf32a7,hierarchical,2,1
8faedede5298,hierarchical,2,1
75900d8cc2dd,hierarchical,2,0
77912914b944,hierarchical,2,0
4c849d376332,hierarchical,2,0
02575ba6c980,hierarchical,2,1
86ed033dff57,hierarchical,2,1
e19ae96731b6,hierarchical,2,0
5d9fd5f438aa,hierarchical,2,1
27cab63f49f9,hierarchical,2,0
3a2768d8fbe3,hierarchical,2,1
8aec44220e63,hierarchical,2,0
b9939ab84aab,hierarchical,2,0
435754b2a097,hierarchical,2,1
45ee47db0b36,hierarchical,2,1
0482496b2f92,hierarchical,2,1
8e14085ada58,hierarchical,2,1
7db9bbbeb2c8,hierarchical,2,1
670ca52a24c4,hierarchical,2,0
ce1d79ec7247,hierarchical,2,0
43cd60313665,hierarchical,2,1
341ef0c2da76,hierarchical,2,1
bd56d83d073c,hierarchical,2,1
0103fe0f628f,hierarchical,2,1
70b54322c382,hierarchical,2,0
45be29dd302f,hierarchical,2,0
5f1c089c5b18,hierarchical,2,1
845c36347272,hierarchical,2,0
1bee2afb3557,hierarchical,2,0
58794f5c0252,hierarchical,2,1
412d86362096,hierarchical,2,1
b62bc155602d,hierarchical,2,1
e29e547d02fa,hierarchical,2,1
35cb1431e768,hierarchical,2,0
a82ee19220b5,hierarchical,2,1
8fd21eb5464c,hierarchical,2,1
f9121e1f62e5,hierarchical,2,1
c8fe42b2921b,hierarchical,2,1
dad5a56973b0,hierarchical,2,0
f68a2f6ff9a0,hierarchical,2,0
54ad2624ad8d,hierarchical,2,1
e1152ff3283b,hierarchical,2,1
f0d2e5c8c897,hierarchical,2,1
5ae5aeb06988,hierarchical,2,1
c52b4fa97083,hierarchical,2,0
8dbc7b583363,hierarchical,2,1
f30b0835ba2f,hierarchical,2,1
a02ec2c24943,hierarchical,2,1
fe71a98ef10d,hierarchical,2,0
5bdded78b387,hierarchical,2,0
ab3987df782e,hierarchical,2,1
15c63a8cff93,hierarchical,2,0
796ae60079e2,hierarchical,2,0
ae094633ca15,hierarchical,2,1
2089b2990667,hierarchical,2,1
3b8ff0c4f402,hierarchical,2,0
b86c389c5deb,hierarchical,2,0
4b19af42cef6,hierarchical,2,0
2b236ff323e0,hierarchical,2,1
f1f9c8edf6fb,hierarchical,2,1
5eb77d95369c,hierarchical,2,1
27475de623ca,hierarchical,2,1
4ca9c8b36369,hierarchical,2,0
502150e46893,hierarchical,2,1
050c978f7aa5,hierarchical,2,1
195938573d5b,hierarchical,2,1
04e55973c1c7,hierarchical,2,0
15ff204a31fd,hierarchical,2,1
c30df82bc273,hierarchical,2,1
2c4faeae7f20,hierarchical,2,0
8701386a8ecb,hierarchical,2,0
daf3d8b1220c,hierarchical,2,1
3d7ef3da9ecb,hierarchical,2,0
bc642c031ee7,hierarchical,2,0
